Gender,Major,Program,GPA
Female,B.Tech,ECE,6.240086006107386
Male,B.Tech,ECE,7.34915838378728
Female,B.Tech,ECE,5.940248785133638
Male,B.Tech,ECE,7.779885354332081
Male,B.Tech,ECE,5.766328344490751
Male,B.Tech,CSE,7.272957329506702
Male,B.Tech,ECE,6.802160065772989
Female,B.Tech,CSE,7.1018064372262595
Male,B.Tech,CSE,6.604196165838366
Male,B.Tech,CSE,6.580740052629009
Male,PhD,ECE,8.377390602004887
Other,MS,CND,7.2985031353371035
Male,B.Tech,ECE,5.991977938333323
Female,B.Tech,CSE,6.6414505003615885
Male,B.Tech,ECE,6.602529860280993
Male,B.Tech,CSE,5.994603536195625
Male,B.Tech,ECE,7.924214692914664
Male,B.Tech,ECE,6.665526581568395
Male,PhD,CND,8.186668898501946
Male,MS,CSE,7.070730171821317
Female,B.Tech,ECE,9.071635854612119
Female,B.Tech,CHD,9.427067395554912
Female,PhD,CND,7.9098007107978265
Male,PhD,CSE,8.913043190584549
Male,PhD,CHD,8.254093308131205
Male,B.Tech,CSE,8.603769592813107
Female,B.Tech,ECE,7.336233086400386
Female,B.Tech,CSE,7.099762168767399
Male,B.Tech,CHD,4.500730460381418
Male,B.Tech,CSE,6.121394026573316
Male,B.Tech,ECE,7.0205206695749425
Male,MS,ECE,8.139066376892785
Male,MS,CND,7.149616400243831
Male,B.Tech,ECE,6.271228471323721
Female,MS,CSE,8.387412912075574
Male,B.Tech,CSE,5.616789270266643
Male,MS,CSE,8.093610806606478
Other,B.Tech,ECE,8.237953531489055
Male,B.Tech,ECE,7.385469629111821
Male,B.Tech,ECE,7.335486743165977
Male,B.Tech,CSE,4.979848550822236
Male,B.Tech,ECE,6.178087223582104
Male,B.Tech,ECE,9.05420183359104
Female,PhD,CND,8.000419041227035
Male,B.Tech,ECE,8.264476209547068
Male,B.Tech,CSE,6.3891591106437176
Female,B.Tech,CSE,6.7221794984905365
Male,B.Tech,CSE,7.515586845353519
Female,B.Tech,ECE,7.100693015994009
Female,MS,CHD,8.267058715700756
Male,B.Tech,CSE,6.181609745273013
Female,B.Tech,CSE,5.863729810531243
Male,MS,CSE,7.379889869926649
Other,B.Tech,CND,6.467681858537634
Male,B.Tech,CSE,6.770718617942589
Other,MS,ECE,8.726092766447874
Female,B.Tech,CSE,7.087341456025048
Male,B.Tech,ECE,7.484597102508585
Male,PhD,CHD,8.370800506290067
Other,B.Tech,CHD,5.884565746471224
Female,B.Tech,CSE,7.017269526005649
Male,PhD,CHD,8.365391055095769
Female,B.Tech,CSE,7.759923221341308
Male,B.Tech,CND,5.931411930356536
Male,MS,CSE,6.5717123943961475
Male,MS,CSE,8.123384670619348
Male,B.Tech,ECE,7.3538500015883805
Female,B.Tech,CSE,6.820615193682952
Male,MS,CSE,8.019614630508753
Female,MS,CHD,8.615140665007964
Male,B.Tech,ECE,6.541194423472491
Male,B.Tech,ECE,6.7213591578414205
Male,B.Tech,ECE,7.079036444613832
Male,MS,ECE,7.14612972458146
Male,MS,CHD,7.893671942466572
Male,PhD,CHD,8.268128341332897
Male,MS,CHD,9.145929550024192
Male,B.Tech,CSE,6.70188434237154
Male,B.Tech,CSE,7.200011239944467
Male,MS,ECE,8.64303232377282
Female,MS,ECE,7.4137606922827
Female,B.Tech,ECE,8.375740386876167
Male,B.Tech,CSE,8.763870232057277
Male,PhD,CSE,8.285551856175664
Male,B.Tech,CSE,6.46057393854062
Female,B.Tech,CSE,8.627119424390388
Male,B.Tech,ECE,7.7956308727681485
Male,B.Tech,ECE,7.081969204663836
Male,B.Tech,ECE,8.426843819615703
Male,MS,ECE,8.924694531984523
Male,B.Tech,CHD,6.663743046041777
Female,B.Tech,CND,7.2487298532991495
Male,B.Tech,ECE,7.576792487925957
Male,MS,CND,8.020111020921496
Male,PhD,CHD,7.604564704547861
Male,MS,CND,7.343218347411227
Female,PhD,CND,7.6208686072698875
Male,B.Tech,CND,7.492924303024004
Female,B.Tech,ECE,5.815647682876255
Male,B.Tech,ECE,7.19241807081743
Male,B.Tech,ECE,8.831903826275157
Female,MS,CSE,8.999439129438503
Male,B.Tech,CSE,5.1625833530660215
Female,PhD,CND,7.660649264614498
Male,B.Tech,CSE,6.223483575820142
Female,B.Tech,ECE,5.830976310780632
Male,B.Tech,CSE,5.3461856226782665
Male,B.Tech,CSE,6.989159660274759
Female,B.Tech,CHD,7.705100549416564
Female,B.Tech,CHD,7.954034038722887
Female,B.Tech,ECE,6.525523829256191
Female,B.Tech,CSE,6.728096299684409
Female,B.Tech,ECE,7.355677245124755
Male,B.Tech,ECE,6.891514438160851
Male,B.Tech,CSE,7.810606776095802
Male,B.Tech,CSE,7.430364862834513
Male,B.Tech,ECE,6.623695576485971
Male,B.Tech,CSE,5.1433636883465566
Male,B.Tech,ECE,8.499031605481994
Male,B.Tech,CSE,6.313917710555678
Female,B.Tech,ECE,7.35755864573026
Male,B.Tech,CSE,5.083408331280903
Male,B.Tech,CND,6.988683416614196
Male,MS,ECE,8.07018337260354
Female,B.Tech,CSE,7.1486020725476624
Female,B.Tech,ECE,10.0
Male,MS,CND,7.558217138344597
Male,B.Tech,ECE,7.820664226956692
Male,MS,CHD,8.366262716546563
Male,B.Tech,CSE,6.321361007332413
Male,B.Tech,ECE,7.8056694031809295
Male,MS,CHD,7.8849753441484385
Male,B.Tech,ECE,7.875243217576719
Male,B.Tech,CHD,8.960962623421715
Female,B.Tech,CSE,7.1507988906341
Female,B.Tech,CSE,6.718874770931549
Male,B.Tech,CHD,8.051556183810414
Male,B.Tech,ECE,8.396653165934342
Male,MS,CSE,7.381719722425565
Male,MS,ECE,7.682930037323347
Female,B.Tech,CHD,7.675423271841262
Male,PhD,CSE,8.233983994792641
Female,B.Tech,CSE,6.045667987013213
Male,B.Tech,CSE,7.540694827895395
Other,MS,CND,8.47004280099474
Male,MS,CND,7.765929970872118
Female,MS,ECE,8.042944135731865
Male,B.Tech,ECE,6.423426931053881
Male,B.Tech,CSE,5.904762574088028
Male,MS,CSE,7.65205477536027
Male,B.Tech,CHD,7.073932350175907
Female,B.Tech,CSE,5.524910778530703
Female,B.Tech,ECE,6.575987068747841
Female,MS,CHD,8.061481091414917
Male,B.Tech,CSE,8.194659910124868
Female,B.Tech,ECE,6.687407645199468
Male,B.Tech,ECE,5.754097649890777
Male,B.Tech,ECE,6.790339987302271
Male,MS,CSE,7.603401487136937
Male,B.Tech,CSE,7.552178555057363
Male,B.Tech,ECE,6.662094673637771
Male,B.Tech,CND,4.289433378420729
Male,B.Tech,CSE,10.0
Female,B.Tech,CND,7.14236329159093
Male,B.Tech,ECE,7.089191510308579
Male,B.Tech,CHD,5.458590028002968
Male,B.Tech,CSE,5.535430734038388
Male,MS,ECE,7.935635729628878
Male,MS,CSE,8.235319932618149
Male,B.Tech,CSE,7.702114139176752
Male,B.Tech,CND,7.23743765731826
Female,PhD,CSE,7.707028898415934
Male,B.Tech,ECE,4.495533390919951
Female,B.Tech,CSE,6.899777650621795
Male,MS,CHD,7.62621773057361
Male,B.Tech,CSE,5.737428275887715
Female,B.Tech,CSE,7.828058224105626
Male,B.Tech,CSE,5.424423250820012
Male,B.Tech,ECE,7.616968839456582
Female,MS,CSE,7.012903417487763
Male,B.Tech,CSE,7.134088685583331
Female,B.Tech,CSE,7.933974322018622
Male,PhD,CND,8.131033342198863
Female,PhD,CHD,9.144959917253411
Male,B.Tech,ECE,8.917886325593503
Male,B.Tech,ECE,7.237175000019655
Male,B.Tech,CSE,7.541385370590273
Male,MS,ECE,8.742496206421563
Male,B.Tech,CSE,7.544426372485489
Male,B.Tech,ECE,7.437243217598544
Male,B.Tech,ECE,6.475930597223912
Male,B.Tech,ECE,5.312643824822288
Male,B.Tech,CSE,5.609904586750523
Female,B.Tech,CSE,9.382367358761519
Male,B.Tech,ECE,7.322458957805001
Male,B.Tech,ECE,6.754316518608668
Male,B.Tech,CSE,8.26332725911791
Male,B.Tech,CSE,6.25054202713817
Female,MS,CND,8.408175787189231
Male,MS,CHD,8.054034423492027
Female,B.Tech,CND,7.460027501103602
Male,B.Tech,CSE,6.663590130706143
Female,B.Tech,ECE,6.03530569270962
Male,B.Tech,CSE,6.177128926860358
Female,B.Tech,ECE,6.216115797739703
Male,B.Tech,CSE,6.997029687677844
Male,MS,CSE,6.91070537366824
Male,B.Tech,CSE,5.752571384977907
Male,B.Tech,ECE,7.135524297529202
Female,B.Tech,ECE,6.872324955586085
Male,MS,CHD,8.133162073979689
Male,B.Tech,CHD,6.954956465666891
Female,MS,CHD,9.76326514482175
Male,B.Tech,ECE,7.126738433990873
Female,MS,CND,7.734644245358907
Female,PhD,ECE,8.350565892680756
Male,PhD,CSE,8.809977521255165
Female,B.Tech,CND,6.950371610622535
Male,B.Tech,CSE,7.684728358636246
Male,B.Tech,ECE,7.396045964402216
Male,PhD,ECE,8.154792211578679
Male,B.Tech,ECE,7.110875798881952
Female,B.Tech,ECE,8.598922114192076
Female,B.Tech,CSE,7.243078295037964
Male,B.Tech,ECE,6.0139789758289295
Male,B.Tech,ECE,6.680489572867125
Female,B.Tech,CSE,4.885752750267194
Male,B.Tech,CSE,7.13739870675288
Male,B.Tech,CSE,8.312062343782813
Male,PhD,CND,7.629297115933074
Female,MS,CHD,8.104812914155634
Male,MS,CND,8.6898022641085
Female,B.Tech,CSE,8.091138633196485
Female,MS,CSE,8.895860820593082
Male,B.Tech,CSE,5.131746168654496
Male,B.Tech,CSE,7.50493095461181
Female,B.Tech,ECE,5.494434814905395
Male,B.Tech,CND,6.001667863427529
Female,B.Tech,CSE,7.821122259608506
Female,PhD,CND,8.379023560925809
Male,B.Tech,CSE,7.726336074239374
Female,B.Tech,CND,6.070883395198302
Female,B.Tech,CSE,8.473603110162877
Female,B.Tech,CND,7.688333933841051
Male,B.Tech,CSE,7.88929811929346
Male,B.Tech,CND,5.919833223884864
Male,MS,CSE,8.819980868148832
Female,B.Tech,CSE,6.683838423359597
Male,B.Tech,ECE,6.388773729854609
Female,MS,ECE,8.437824478031963
Male,MS,CHD,8.408248242351558
Male,MS,CND,7.407226806569864
Male,B.Tech,ECE,9.05630101019252
Female,B.Tech,ECE,8.814350576389774
Male,B.Tech,CSE,7.605035140811769
Male,MS,CHD,8.301282395912182
Male,MS,ECE,8.230850358382208
Female,B.Tech,CHD,5.450003373981328
Male,B.Tech,CSE,7.112807387921463
Male,MS,CHD,8.069679107327024
Female,B.Tech,CSE,6.423988313761619
Female,B.Tech,CSE,6.690650827998415
Female,B.Tech,CSE,4.618707605284527
Male,B.Tech,CSE,5.9027270698750085
Male,PhD,ECE,8.760913145753646
Female,B.Tech,CSE,8.731196901639361
Male,B.Tech,CHD,6.056619314704229
Female,B.Tech,CSE,7.182848654975939
Male,B.Tech,CHD,8.098382329397317
Male,B.Tech,CSE,6.479784974105246
Male,B.Tech,CSE,7.676248177234616
Male,B.Tech,ECE,6.96621030441984
Male,B.Tech,ECE,8.190401988425348
Male,MS,ECE,7.102284482231964
Female,B.Tech,ECE,5.895423371232347
Male,B.Tech,CSE,7.2795391689428115
Female,PhD,CHD,8.348103049950218
Female,B.Tech,ECE,6.94367610350667
Male,MS,ECE,8.403083912143138
Male,B.Tech,CHD,6.069350435442264
Female,MS,CHD,7.041395071865
Male,MS,ECE,7.649924324379892
Female,B.Tech,CHD,6.611721441301901
Female,MS,CND,7.801376973259462
Female,PhD,CHD,8.934522855676938
Male,B.Tech,CSE,7.770417246799209
Male,B.Tech,CND,7.5332398691554285
Male,B.Tech,CSE,7.221999594629311
Male,MS,CSE,7.696068080999112
Female,B.Tech,CSE,6.146054843216555
Male,B.Tech,ECE,5.802842579307979
Male,B.Tech,CND,6.305493149529324
Female,B.Tech,ECE,6.957078011639012
Male,B.Tech,CND,5.845015799817333
Male,B.Tech,CSE,7.169519757736609
Male,MS,CSE,7.863893310935048
Female,B.Tech,ECE,6.602701588456798
Male,B.Tech,CND,8.161532901211636
Female,B.Tech,ECE,4.539381377777269
Male,B.Tech,CSE,6.61627045471507
Female,B.Tech,CSE,4.647562554370522
Female,B.Tech,CSE,7.238562672929443
Male,B.Tech,CSE,7.7621815831989265
Male,B.Tech,CSE,5.648893795786199
Male,B.Tech,CND,5.77694241610861
Female,B.Tech,ECE,5.301700168289544
Male,PhD,CHD,8.331820996356585
Male,B.Tech,CSE,6.6592117237959725
Male,MS,CSE,7.804941688725885
Male,MS,ECE,7.742419852359883
Male,B.Tech,CHD,6.026400935632061
Male,MS,ECE,8.792311816727226
Male,B.Tech,CHD,7.272340680131627
Female,B.Tech,CHD,5.815336463222396
Female,B.Tech,CSE,6.299453184167499
Male,MS,CSE,7.3895518578727675
Female,B.Tech,ECE,8.405927903473062
Female,MS,ECE,8.497853490878006
Female,B.Tech,CSE,6.8735105430774475
Male,MS,ECE,9.1950548294677
Male,B.Tech,ECE,8.452043595199184
Male,B.Tech,CND,6.76928910585823
Female,B.Tech,CSE,6.5894346778761905
Male,B.Tech,CSE,6.637636044102651
Male,B.Tech,ECE,6.0472534040310695
Male,PhD,CHD,9.166987224233582
Male,B.Tech,ECE,5.993587496941123
Male,PhD,CND,8.734152157713721
Male,B.Tech,ECE,7.6905431309088295
Male,MS,ECE,7.786593815243504
Male,B.Tech,CSE,8.81004510366445
Female,B.Tech,ECE,5.440903678918472
Female,MS,CHD,7.944216089314777
Female,B.Tech,CHD,6.510959835059496
Female,B.Tech,CND,7.960593150270853
Male,B.Tech,ECE,7.3535658643751685
Male,B.Tech,ECE,5.272704821333507
Female,B.Tech,CSE,8.239479443746452
Male,MS,CSE,8.339823206047198
Male,B.Tech,CSE,5.964508138037069
Male,B.Tech,CSE,6.650320895213607
Male,B.Tech,ECE,5.700115085027917
Male,B.Tech,CSE,6.82916197438352
Male,B.Tech,ECE,7.150117967359823
Male,MS,ECE,7.765746988956236
Female,MS,ECE,7.684674850089002
Male,B.Tech,ECE,5.387259630948821
Male,MS,CSE,8.236069023052245
Male,B.Tech,CND,5.075545403137047
Female,MS,CSE,8.021755662766083
Male,B.Tech,CND,5.200844175967539
Male,B.Tech,CSE,7.050504890486287
Male,B.Tech,ECE,6.993880995412251
Male,B.Tech,CSE,7.4033449676785406
Female,B.Tech,CSE,7.862285716801593
Female,B.Tech,ECE,8.047588422250938
Male,B.Tech,ECE,5.38995740062407
Male,B.Tech,CSE,6.94179394686692
Female,B.Tech,ECE,9.010940884560053
Male,B.Tech,CSE,7.119100568497707
Male,B.Tech,CSE,6.168651859698686
Male,B.Tech,CND,6.920298873560664
Female,B.Tech,CHD,6.616334059685939
Male,PhD,CHD,7.711770921433923
Male,PhD,CSE,8.734552094103504
Female,B.Tech,CSE,7.584352558275362
Male,B.Tech,CND,5.665490927887872
Male,B.Tech,CSE,6.906725416183098
Female,PhD,CND,8.01676817540894
Male,B.Tech,CSE,5.398407485475033
Male,B.Tech,CND,5.585180542524014
Male,B.Tech,CSE,5.734040176199668
Male,B.Tech,CSE,6.941570246557203
Male,B.Tech,ECE,6.542046999796644
Male,B.Tech,CND,6.040812037904087
Male,B.Tech,CND,6.608116970379049
Female,B.Tech,ECE,7.747534971845477
Male,B.Tech,ECE,7.356696097272056
Male,B.Tech,ECE,8.001868807621904
Male,B.Tech,ECE,6.771687135280751
Female,MS,CND,9.12179003347715
Male,B.Tech,ECE,7.348079883698492
Male,B.Tech,ECE,6.511082576658609
Male,B.Tech,ECE,7.092951809690369
Male,B.Tech,ECE,5.751924047410183
Male,B.Tech,CHD,6.69381486375223
Female,B.Tech,CSE,7.429974230226608
Male,B.Tech,CSE,7.611669508098589
Male,B.Tech,ECE,6.589837777168803
Male,B.Tech,CSE,9.733890427522635
Female,B.Tech,ECE,6.827792256844711
Male,B.Tech,CND,5.321605957856846
Male,B.Tech,ECE,8.213267192008498
Male,B.Tech,CHD,7.607127303849677
Male,B.Tech,CSE,7.23168882095525
Male,B.Tech,CND,6.5350791089082225
Male,B.Tech,ECE,7.393346516026441
Male,B.Tech,CSE,8.619016245997631
Male,MS,CHD,8.141143056138102
Male,MS,CND,6.970976489232352
Male,B.Tech,CSE,4.0
Male,B.Tech,ECE,7.384559560638386
Female,B.Tech,CND,6.014086458739892
Female,B.Tech,CSE,6.900287282604196
Female,MS,CHD,7.433645663890621
Female,MS,ECE,7.3833637110623815
Male,PhD,ECE,7.917362933356867
Female,B.Tech,ECE,6.325124640083434
Male,B.Tech,CSE,7.776235988482835
Male,MS,CHD,8.40155065519561
Male,B.Tech,CSE,5.792011177188827
Male,MS,ECE,7.249785691543094
Female,B.Tech,ECE,7.379121904469373
Male,B.Tech,CSE,8.052502365435522
Male,B.Tech,CSE,8.037141359914125
Female,B.Tech,CHD,5.997091159219768
Male,B.Tech,CND,7.989311431900225
Male,B.Tech,CHD,5.22373036568115
Female,B.Tech,ECE,6.797115582989961
Male,B.Tech,CHD,7.487026442608653
Male,B.Tech,CND,4.921194986958349
Male,B.Tech,ECE,9.092856924085462
Male,MS,CSE,8.92868662808363
Female,B.Tech,CSE,7.647003972360589
Male,B.Tech,ECE,6.034971792435079
Male,PhD,CND,8.265948187711434
Male,PhD,CHD,8.695210084881511
Male,B.Tech,ECE,5.877338433000186
Female,MS,CSE,7.873668038133388
Male,B.Tech,CSE,7.910383849810982
Male,B.Tech,ECE,5.50540499822695
Male,B.Tech,CND,7.332424711020455
Female,B.Tech,CSE,5.2452303703788195
Female,MS,CND,7.339307271094943
Male,MS,CSE,7.646785176026734
Male,PhD,CHD,8.55677780635939
Male,MS,CHD,7.509447628245657
Female,B.Tech,CHD,7.125548391329151
Male,B.Tech,CSE,6.3127718621917674
Female,PhD,CSE,8.034691613942424
Male,MS,CSE,8.875463055450304
Female,MS,CND,7.194840275230433
Male,PhD,CSE,8.679576986973593
Male,B.Tech,CSE,6.998936114525018
Male,MS,ECE,7.597112417764406
Male,MS,ECE,7.147734017312917
Female,PhD,CND,7.726881846450455
Female,B.Tech,CND,6.261354975242053
Female,B.Tech,ECE,6.849945592778858
Male,B.Tech,CND,7.603509636156401
Male,B.Tech,ECE,6.699760740077638
Female,B.Tech,CSE,6.766689148117781
Male,B.Tech,CND,6.916009776677695
Male,B.Tech,ECE,7.476777691438729
Male,B.Tech,ECE,7.64480281919651
Male,B.Tech,ECE,5.613034524428152
Male,B.Tech,ECE,6.717925290256688
Male,B.Tech,CSE,8.227404017347922
Male,B.Tech,ECE,5.683880046280046
Other,B.Tech,CHD,7.074312890448959
Male,B.Tech,ECE,6.82915599620322
Male,B.Tech,CSE,6.433324410063388
Male,B.Tech,CND,8.590782651043359
Female,MS,CSE,8.025785066207511
Male,B.Tech,CSE,8.511145071944314
Male,B.Tech,CSE,7.0056272052444095
Male,MS,CSE,8.322179122522412
Male,B.Tech,ECE,6.42277849107302
Male,PhD,CHD,8.016953162351124
Female,MS,CND,8.286543271174201
Female,B.Tech,CND,7.427697457633591
Male,B.Tech,CHD,7.5979870665918545
Male,B.Tech,ECE,7.376678286954576
Female,B.Tech,ECE,5.6635790729959155
Male,B.Tech,CHD,6.193631323287584
Female,B.Tech,ECE,7.849942886148695
Male,MS,CHD,6.629074244217664
Female,B.Tech,ECE,7.292607241505603
Female,B.Tech,CSE,6.8881199009308185
Female,B.Tech,ECE,7.849581867472359
Female,B.Tech,ECE,7.416621186070755
Male,B.Tech,ECE,6.336019720291538
Female,B.Tech,CSE,6.290649961698336
Male,B.Tech,ECE,6.477216527003081
Male,PhD,CND,8.590031523685315
Female,B.Tech,CND,4.697786320444756
Female,B.Tech,CSE,7.157379444357061
Female,B.Tech,CSE,6.1169654127726325
Male,B.Tech,ECE,7.190835297807257
Female,B.Tech,ECE,7.344497786503369
Female,MS,CSE,6.836371391949919
Male,PhD,ECE,8.186566786499686
Male,B.Tech,CHD,7.155570356800247
Male,B.Tech,ECE,7.087950095275148
Male,B.Tech,ECE,6.877799046884035
Other,B.Tech,ECE,5.779112480185988
Male,B.Tech,ECE,5.931371969353458
Female,B.Tech,CSE,5.621952677246149
Female,B.Tech,ECE,7.554045570839754
Male,B.Tech,CSE,6.884429158193399
Female,MS,ECE,7.963772732495101
Male,MS,ECE,6.806154589308575
Female,B.Tech,ECE,6.966397202738794
Male,B.Tech,ECE,7.633637071982683
Female,PhD,ECE,7.379080212712861
Male,B.Tech,CSE,6.46459374125503
Male,MS,CSE,6.9007556079186365
Female,B.Tech,ECE,6.579717925270113
Male,B.Tech,CSE,6.099008102429077
Male,B.Tech,CSE,7.380908833641603
Male,MS,CHD,8.118467694398474
Female,B.Tech,ECE,8.291504405634043
Male,B.Tech,CSE,6.945922150699507
Male,B.Tech,ECE,7.338487802104273
Male,MS,CND,7.6096047628460655
Male,PhD,CND,7.7484676743857115
Male,PhD,ECE,8.717381217345045
Male,PhD,CND,8.921627526773541
Male,B.Tech,ECE,7.705655699238253
Male,B.Tech,CND,7.1312281231295325
Male,B.Tech,ECE,6.025906445514724
Female,B.Tech,ECE,8.141628173426946
Male,MS,CHD,8.405656520945909
Male,MS,ECE,9.417415026530612
Female,B.Tech,ECE,5.845576049760093
Male,B.Tech,CSE,7.862566501247381
Female,PhD,CSE,8.5745532524374
Male,B.Tech,ECE,6.657972799751944
Male,B.Tech,CND,8.363834880203104
Male,B.Tech,ECE,7.402345148424548
Female,B.Tech,ECE,6.063106971538346
Female,B.Tech,ECE,6.88166098372559
Male,B.Tech,CSE,6.051141192896887
Male,B.Tech,CSE,6.5314842846144865
Female,PhD,CHD,8.651913076769867
Male,B.Tech,CND,7.989274045234216
Male,B.Tech,CSE,7.2212123337893654
Female,PhD,ECE,7.924962561705235
Female,B.Tech,CSE,7.381608420395357
Male,B.Tech,CSE,7.723399637957637
Female,MS,ECE,6.619521778332198
Female,B.Tech,ECE,7.1164787750309175
Male,MS,CSE,7.866867141120468
Male,B.Tech,CSE,7.953711255409572
Male,B.Tech,ECE,7.385689164861499
Female,B.Tech,CND,7.484351701472786
Female,B.Tech,CSE,6.518089033619038
Male,MS,CHD,8.001156201992705
Female,B.Tech,CSE,7.943684969803888
Male,PhD,CND,8.267560133514863
Male,MS,CHD,8.122268689012103
Male,B.Tech,CHD,5.4640427015579345
Male,MS,CSE,7.952021974570949
Female,B.Tech,ECE,4.988000031893891
Male,B.Tech,ECE,6.483855130641743
Female,MS,CSE,8.04446089040883
Male,B.Tech,CSE,7.767030794484571
Male,B.Tech,ECE,6.000840056548024
Female,B.Tech,ECE,7.373684143470102
Male,B.Tech,CSE,8.468493404362128
Male,B.Tech,ECE,6.359256134284378
Male,B.Tech,CSE,5.452947078277343
Female,B.Tech,CSE,7.289839957057088
Male,B.Tech,ECE,5.808002993463707
Male,B.Tech,CSE,6.18100142652648
Male,B.Tech,ECE,7.923336941702486
Male,B.Tech,CSE,8.876899275376681
Female,MS,CHD,7.29951691856096
Male,B.Tech,ECE,6.262580259984587
Male,B.Tech,CND,6.560131037591181
Male,B.Tech,CSE,6.452191946474573
Male,B.Tech,ECE,8.933292513812034
Female,B.Tech,CSE,6.4694321703122135
Male,PhD,CHD,8.106124042736937
Other,PhD,CHD,9.108088736587414
Male,MS,ECE,8.40367341807751
Male,PhD,ECE,8.792949616474623
Female,B.Tech,CSE,6.0938871269776085
Male,B.Tech,CSE,6.469820316824264
Female,MS,CSE,7.272197149624728
Other,B.Tech,ECE,7.801261546035816
Male,MS,CHD,8.85767024544841
Male,MS,CSE,7.580157941572941
Female,PhD,ECE,8.117879338547862
Male,B.Tech,CSE,6.679509934961342
Male,MS,CSE,6.916943204705277
Male,B.Tech,ECE,6.326177922240346
Male,B.Tech,ECE,7.773266214763601
Female,B.Tech,CSE,6.124581495554906
Male,MS,CSE,8.065087303543491
Male,PhD,CND,7.645990512767923
Male,B.Tech,CSE,6.855999088871132
Male,B.Tech,CSE,6.436678845413992
Male,B.Tech,ECE,5.778328516216233
Female,PhD,CHD,8.695193048077556
Male,B.Tech,ECE,7.846627361201019
Female,B.Tech,CHD,6.030461287764025
Female,B.Tech,CSE,6.783816535806273
Male,B.Tech,ECE,7.044318683072449
Male,B.Tech,CSE,5.18523821287215
Male,B.Tech,ECE,5.602907273605968
Male,PhD,CND,8.943142218183391
Female,MS,ECE,7.254411172448201
Female,B.Tech,ECE,8.258183108251696
Male,PhD,CND,7.627293162808336
Male,B.Tech,CSE,7.658827777140403
Female,B.Tech,ECE,6.688696892489665
Female,B.Tech,CND,6.829233730845633
Male,B.Tech,ECE,8.855935913533964
Male,MS,CSE,7.122069355976922
Male,B.Tech,CSE,7.5947981962610704
Female,B.Tech,CSE,7.553489663557822
Male,MS,CSE,10.0
Male,B.Tech,ECE,5.922869179768114
Male,MS,CSE,7.561810644547594
Male,MS,CSE,8.571145600082788
Male,B.Tech,ECE,6.799736140798137
Other,MS,ECE,7.675864330287776
Male,B.Tech,ECE,7.957511488323165
Male,B.Tech,ECE,6.733431563696279
Male,B.Tech,CSE,6.108140929618583
Male,B.Tech,CSE,7.726210154761981
Male,PhD,CSE,8.487644004013932
Male,B.Tech,ECE,6.6871534043940235
Male,B.Tech,CSE,6.639698481239979
Male,PhD,CHD,7.842546697529719
Male,B.Tech,CSE,7.725096855115342
Male,B.Tech,CND,6.639892182745625
Female,B.Tech,ECE,6.23015409642633
Female,MS,ECE,7.100111382965702
Male,B.Tech,ECE,7.3921543579088365
Male,B.Tech,ECE,6.491417021087003
Female,B.Tech,ECE,4.987324686010929
Male,B.Tech,CND,5.796731210355953
Female,MS,ECE,7.836482145038712
Female,B.Tech,CHD,6.794462335082832
Male,B.Tech,CSE,6.756457749629349
Male,B.Tech,CHD,6.617243888432439
Female,MS,CSE,6.966902394084512
Male,MS,CSE,7.387816033095664
Male,B.Tech,ECE,8.183776986484101
Male,B.Tech,CSE,8.036228126853066
Male,B.Tech,CSE,7.577951782344051
Female,B.Tech,CSE,7.489502604040668
Female,B.Tech,ECE,7.904755908065492
Other,B.Tech,CHD,5.8792052625079
Male,B.Tech,ECE,7.032928366756949
Male,PhD,CND,7.739866424676521
Male,B.Tech,ECE,5.897085530234727
Male,MS,CSE,8.257645456422859
Male,B.Tech,CSE,7.946750439135875
Female,PhD,CHD,8.203075432788731
Female,B.Tech,CSE,8.649000432209501
Male,B.Tech,CSE,7.211784327045537
Male,MS,ECE,7.456250127308442
Male,B.Tech,ECE,5.913271448126328
Male,B.Tech,CSE,8.018131484184716
Female,B.Tech,CHD,7.128459115739815
Male,MS,CHD,8.473233164718637
Other,B.Tech,ECE,4.342036739546758
Male,MS,CND,8.171270424042858
Male,B.Tech,CSE,6.488225811503763
Female,B.Tech,ECE,5.606240464083136
Male,B.Tech,CHD,6.937317657051574
Male,B.Tech,ECE,8.091813533654456
Male,B.Tech,ECE,9.266228286419718
Male,B.Tech,ECE,7.242152407322511
Female,B.Tech,ECE,6.290853410038477
Male,B.Tech,CSE,6.230497443481533
Female,B.Tech,CND,7.963132362065199
Male,MS,CND,7.302188116592975
Male,MS,CND,8.435699165669433
Female,MS,CHD,8.205576832971733
Male,B.Tech,CSE,7.18310139188288
Male,MS,CSE,6.902316987083445
Male,B.Tech,CHD,6.643041797773675
Male,B.Tech,CSE,5.541842208642388
Male,MS,CSE,7.5882268190782645
Male,PhD,CHD,8.758569330760256
Male,B.Tech,ECE,8.231057903355564
Male,B.Tech,ECE,7.213948649490885
Female,B.Tech,ECE,6.429659487566015
Male,B.Tech,ECE,8.588099332360418
Female,MS,CND,7.591486556370674
Male,B.Tech,CSE,5.864313508190996
Male,MS,ECE,8.487538077541748
Female,B.Tech,ECE,7.457734042569706
Male,MS,CND,7.620196862351912
Female,PhD,ECE,8.350112614784784
Male,B.Tech,CSE,7.442159988851773
Male,B.Tech,ECE,7.203678841051817
Male,MS,ECE,8.321257268475206
Male,B.Tech,CND,6.494285138440025
Female,B.Tech,CHD,7.526245044239599
